"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"NL8906lS4AYU+HmgHw4FSrwEL9TuIJTUkjYho7BA=","NL8906lS4AYU+HmgHw4FSrwEL9TuIJTUkjYho7BA=","NL8906lS4AYU+HmgHw4FSrwEL9TuIJTUkjYho7BA=","","อิอิ","","1","9","2020-01-13","en"
"flZfpuZIq2atGUr6P7+WMUJEqIWXcimXgguqBEorEgk=","flZfpuZIq2atGUr6P7+WMUJEqIWXcimXgguqBEorEgk=","flZfpuZIq2atGUr6P7+WMUJEqIWXcimXgguqBEorEgk=","","เพาะกาย","","0","4","2019-12-06","en"
"1rQwllNQgDqPPDIiOArnbtZslbjmlkFhWMMKEgA86ZM=","1rQwllNQgDqPPDIiOArnbtZslbjmlkFhWMMKEgA86ZM=","1rQwllNQgDqPPDIiOArnbtZslbjmlkFhWMMKEgA86ZM=","","","","0","0","2019-12-18","en"
"Tdgiq17O4vteZXwH28Up+2xwp76lumYhjAVgXCG7DE4=","Tdgiq17O4vteZXwH28Up+2xwp76lumYhjAVgXCG7DE4=","Tdgiq17O4vteZXwH28Up+2xwp76lumYhjAVgXCG7DE4=","","รักหมา","","0","4","2020-01-14","en"
"ISxNozyjqUw4ivBOsK3mCM0j6d8lUXMxEDBQciEhRg=","ISxNozyjqUw4ivBOsK3mCM0j6d8lUXMxEDBQciEhRg=","ISxNozyjqUw4ivBOsK3mCM0j6d8lUXMxEDBQciEhRg=","","","","0","11","2020-01-15","en"
"j8zvgdYBtLFUJv6oThOLi1pggHbgJheCsBi2kJ6ud8E=","j8zvgdYBtLFUJv6oThOLi1pggHbgJheCsBi2kJ6ud8E=","j8zvgdYBtLFUJv6oThOLi1pggHbgJheCsBi2kJ6ud8E=","","","","0","2","2020-01-14","en"
"02W3UEAbHrq6NaCkv1hRIT2Gi+CuIrFN9XBO6vecCo=","02W3UEAbHrq6NaCkv1hRIT2Gi+CuIrFN9XBO6vecCo=","02W3UEAbHrq6NaCkv1hRIT2Gi+CuIrFN9XBO6vecCo=","","","","0","18","2020-02-12","en"
"1lhidA8JZvVdi80PDmwqkqL1tGEWeFnnhziONrAQIUo=","1lhidA8JZvVdi80PDmwqkqL1tGEWeFnnhziONrAQIUo=","1lhidA8JZvVdi80PDmwqkqL1tGEWeFnnhziONrAQIUo=","","","","0","0","2020-02-13","en"
"9WOd8mfF6zKHKOPPFc7wag2gwWuOkYQHk2lDb+yehjU=","9WOd8mfF6zKHKOPPFc7wag2gwWuOkYQHk2lDb+yehjU=","9WOd8mfF6zKHKOPPFc7wag2gwWuOkYQHk2lDb+yehjU=","","","","0","1","2019-12-08","en"
"ouNe2cjXQOsW4kMsAoi7aCXg+dQQD0JIR2fIA2NmUJQ=","ouNe2cjXQOsW4kMsAoi7aCXg+dQQD0JIR2fIA2NmUJQ=","ouNe2cjXQOsW4kMsAoi7aCXg+dQQD0JIR2fIA2NmUJQ=","","คุคุ","","0","14","2020-01-13","en"
"JIzwdTF8VCf4AgfiwHZI5aD8QOEWt2bGFY4gV9FIBI=","JIzwdTF8VCf4AgfiwHZI5aD8QOEWt2bGFY4gV9FIBI=","JIzwdTF8VCf4AgfiwHZI5aD8QOEWt2bGFY4gV9FIBI=","",". . . แฟนไม่มี ยินดีต้อนรับ . . .","","1","19","2019-12-03","th"
"cLuCmf91rmM860tPrZwNpCdzwxhxbFLCzu82bCRT4=","cLuCmf91rmM860tPrZwNpCdzwxhxbFLCzu82bCRT4=","cLuCmf91rmM860tPrZwNpCdzwxhxbFLCzu82bCRT4=","","food","","0","2","2020-01-08","th"
"WqssHSjNdm7N7bDF3u+MxvJh8Mav+HbwAHoYPDyg0ts=","WqssHSjNdm7N7bDF3u+MxvJh8Mav+HbwAHoYPDyg0ts=","WqssHSjNdm7N7bDF3u+MxvJh8Mav+HbwAHoYPDyg0ts=","","","","0","2","2019-12-08","en"
"0GHkMc7zI1UbE0kAscwbcfAAYn9Ve6DzG5WAHfclkjo=","0GHkMc7zI1UbE0kAscwbcfAAYn9Ve6DzG5WAHfclkjo=","0GHkMc7zI1UbE0kAscwbcfAAYn9Ve6DzG5WAHfclkjo=","","I'm cry","","6","14","2020-01-09","en"
"rxD9Wf0rQVFle8gh7rDIEkiHA3TVmQBSSWXvrwjtgA=","rxD9Wf0rQVFle8gh7rDIEkiHA3TVmQBSSWXvrwjtgA=","rxD9Wf0rQVFle8gh7rDIEkiHA3TVmQBSSWXvrwjtgA=","","งานคือเงิน","","0","10","2020-01-08","en"
"81MhCvfCo+ziGZ3D7c5kJk2Yk1zD0mLusxB+lEzQuPY=","81MhCvfCo+ziGZ3D7c5kJk2Yk1zD0mLusxB+lEzQuPY=","81MhCvfCo+ziGZ3D7c5kJk2Yk1zD0mLusxB+lEzQuPY=","","","","0","0","2019-12-06","en"
"hb9uxs5nm8CkN8WWhRocGFvHO6rEjqJGK6rwo7UEMk=","hb9uxs5nm8CkN8WWhRocGFvHO6rEjqJGK6rwo7UEMk=","hb9uxs5nm8CkN8WWhRocGFvHO6rEjqJGK6rwo7UEMk=","","สวยตลอดการค่ะ","","3","6","2019-12-06","en"
"eUz40I392iTMUPqXAbeco7I5Rt8wh33RI5eaUczR1YI=","eUz40I392iTMUPqXAbeco7I5Rt8wh33RI5eaUczR1YI=","eUz40I392iTMUPqXAbeco7I5Rt8wh33RI5eaUczR1YI=","","","","0","0","2020-01-09","en"
"mBT70c1jTjnjHTuo1nSL8vtAgvGxdN2C2PiaxmSkNCc=","mBT70c1jTjnjHTuo1nSL8vtAgvGxdN2C2PiaxmSkNCc=","mBT70c1jTjnjHTuo1nSL8vtAgvGxdN2C2PiaxmSkNCc=","","","","0","0","2019-12-09","en"
"4uTeRc9ka0FlqW4AsyKPgSDLCihwLeDqBoNPFeHoqzw=","4uTeRc9ka0FlqW4AsyKPgSDLCihwLeDqBoNPFeHoqzw=","4uTeRc9ka0FlqW4AsyKPgSDLCihwLeDqBoNPFeHoqzw=","","สวยเริด","","0","6","2020-01-13","en"
"KtrgZkeperxqBJ5QlQkyFjCSkKGiWUw2Lwflr0nNL9M=","KtrgZkeperxqBJ5QlQkyFjCSkKGiWUw2Lwflr0nNL9M=","KtrgZkeperxqBJ5QlQkyFjCSkKGiWUw2Lwflr0nNL9M=","","","","6","157","2019-12-08","th"
"uN1tfLh9aYhp3LAYS7xfn6Am3fIG92N+cxCYV+MqQs=","uN1tfLh9aYhp3LAYS7xfn6Am3fIG92N+cxCYV+MqQs=","uN1tfLh9aYhp3LAYS7xfn6Am3fIG92N+cxCYV+MqQs=","","ทำดี","","0","4","2019-12-07","en"
"qqgooAUqGfHHVLW1OEUTzuN2Yi9cCxXpEAtaDgZ0Tk=","qqgooAUqGfHHVLW1OEUTzuN2Yi9cCxXpEAtaDgZ0Tk=","qqgooAUqGfHHVLW1OEUTzuN2Yi9cCxXpEAtaDgZ0Tk=","","ผมชอบคุณ","","5","48","2020-01-09","th"
"M4P6uXj9HpznOJ+GcKPlDm0zof2D9nMxgWUtbeXTqU=","M4P6uXj9HpznOJ+GcKPlDm0zof2D9nMxgWUtbeXTqU=","M4P6uXj9HpznOJ+GcKPlDm0zof2D9nMxgWUtbeXTqU=","","","","3","3","2020-01-07","en"
"y2qCkaMvvy6NvxGHF2VJKG3LNnDWRAMszDO2yZyMfTo=","y2qCkaMvvy6NvxGHF2VJKG3LNnDWRAMszDO2yZyMfTo=","y2qCkaMvvy6NvxGHF2VJKG3LNnDWRAMszDO2yZyMfTo=","","","","0","4","2020-01-24","en"
"U+VRdygI1mAjIWKgDFZvSXwAUVPy+gCeTug1q3sQgAQ=","U+VRdygI1mAjIWKgDFZvSXwAUVPy+gCeTug1q3sQgAQ=","U+VRdygI1mAjIWKgDFZvSXwAUVPy+gCeTug1q3sQgAQ=","","","","0","0","2019-12-07","en"
"4nxXrjI1d6PjbjYPLyKzeQIGzY5krhQN5mOGp094sVk=","4nxXrjI1d6PjbjYPLyKzeQIGzY5krhQN5mOGp094sVk=","4nxXrjI1d6PjbjYPLyKzeQIGzY5krhQN5mOGp094sVk=","","","","0","0","2019-12-08","en"
"3TWe5t3x+KzugvM0t1RQxh87njDVpOkT4nNH9iQglzY=","3TWe5t3x+KzugvM0t1RQxh87njDVpOkT4nNH9iQglzY=","3TWe5t3x+KzugvM0t1RQxh87njDVpOkT4nNH9iQglzY=","","","","1","28","2020-01-02","en"
"0eLhrAer64DdS1ooKGOXyPWE84LtAoqIT6+b+Xc4454=","0eLhrAer64DdS1ooKGOXyPWE84LtAoqIT6+b+Xc4454=","0eLhrAer64DdS1ooKGOXyPWE84LtAoqIT6+b+Xc4454=","","","","0","1","2020-01-13","en"
"zgrg5oD0RTJVeimiM3gZ0Xv1n73SCvcagKQawa2M=","zgrg5oD0RTJVeimiM3gZ0Xv1n73SCvcagKQawa2M=","zgrg5oD0RTJVeimiM3gZ0Xv1n73SCvcagKQawa2M=","","-","","0","3","2020-02-20","en"
"PTGNZitXvOMmpb4BJTfZBURd0NDj4XwqDNXGJGas63E=","PTGNZitXvOMmpb4BJTfZBURd0NDj4XwqDNXGJGas63E=","PTGNZitXvOMmpb4BJTfZBURd0NDj4XwqDNXGJGas63E=","","","","0","9","2019-12-06","th"
"vQ61goQsz+VB77X2YcmpvRGb4vXV7QhtZTevFXOuco=","vQ61goQsz+VB77X2YcmpvRGb4vXV7QhtZTevFXOuco=","vQ61goQsz+VB77X2YcmpvRGb4vXV7QhtZTevFXOuco=","","","","4","58","2020-01-14","en"
"jDk0NDvyyfe24H14tY75Szwyn5oLvIm2syCe36s6qNM=","jDk0NDvyyfe24H14tY75Szwyn5oLvIm2syCe36s6qNM=","jDk0NDvyyfe24H14tY75Szwyn5oLvIm2syCe36s6qNM=","","","","1","6","2020-02-21","en"
"IYdq883cWE7Nu4OAAq1eIQqf+u6KgMdl2llIBE2zsc=","IYdq883cWE7Nu4OAAq1eIQqf+u6KgMdl2llIBE2zsc=","IYdq883cWE7Nu4OAAq1eIQqf+u6KgMdl2llIBE2zsc=","","อย่าโลกสวย","","0","7","2019-12-07","en"
"sSDItHLJiHssGGRggn4mu2RdXFhazffMTet9VWNXjDg=","sSDItHLJiHssGGRggn4mu2RdXFhazffMTet9VWNXjDg=","sSDItHLJiHssGGRggn4mu2RdXFhazffMTet9VWNXjDg=","","","","0","2","2020-01-13","th"
"x6ptMSeJVzavpuWllI+E7EkNUJYmCG1KRxc2n7rZg=","x6ptMSeJVzavpuWllI+E7EkNUJYmCG1KRxc2n7rZg=","x6ptMSeJVzavpuWllI+E7EkNUJYmCG1KRxc2n7rZg=","","","","0","1","2018-09-21","en"
"57aEM5x8iq6D9PQVJrbokeDsqTSUB+p0I0OUD4xlBM=","57aEM5x8iq6D9PQVJrbokeDsqTSUB+p0I0OUD4xlBM=","57aEM5x8iq6D9PQVJrbokeDsqTSUB+p0I0OUD4xlBM=","","","","1","1","2020-01-25","en"
"qWWxNGEO8r0j2QBw2J56hzYUqcooGeQNppdPUao31xo=","qWWxNGEO8r0j2QBw2J56hzYUqcooGeQNppdPUao31xo=","qWWxNGEO8r0j2QBw2J56hzYUqcooGeQNppdPUao31xo=","","","","0","7","2020-01-30","en"
"iNTDeHsDqwn5GDk5Jb31IvZlBcb4iegkkreVmi+xfYY=","iNTDeHsDqwn5GDk5Jb31IvZlBcb4iegkkreVmi+xfYY=","iNTDeHsDqwn5GDk5Jb31IvZlBcb4iegkkreVmi+xfYY=","","","","0","1","2016-04-22","th"
"dIZwB5KXO2YpCH1SxOImW3+0anVuVeHLEHMbGoktY=","dIZwB5KXO2YpCH1SxOImW3+0anVuVeHLEHMbGoktY=","dIZwB5KXO2YpCH1SxOImW3+0anVuVeHLEHMbGoktY=","","","","0","2","2020-01-14","en"
"leXau+L1L0QXMHpegchQCfZYKYh1Y3LGkA0JybNqtMs=","leXau+L1L0QXMHpegchQCfZYKYh1Y3LGkA0JybNqtMs=","leXau+L1L0QXMHpegchQCfZYKYh1Y3LGkA0JybNqtMs=","","","","0","16","2019-12-08","th"
"0lR904O0As34a19VyGSE4lxdleWkApznWdYAEQ4C+2E=","0lR904O0As34a19VyGSE4lxdleWkApznWdYAEQ4C+2E=","0lR904O0As34a19VyGSE4lxdleWkApznWdYAEQ4C+2E=","","","","0","0","2019-12-06","en"
"qMc77iFZ5Myx5LaNdlyyTypIudLiiNvdMoAiONQQNGI=","qMc77iFZ5Myx5LaNdlyyTypIudLiiNvdMoAiONQQNGI=","qMc77iFZ5Myx5LaNdlyyTypIudLiiNvdMoAiONQQNGI=","","","","0","9","2020-01-14","en"
"aguieA1B6xSLU8M66hRw1jEscYmeugJymevN5Z83kw=","aguieA1B6xSLU8M66hRw1jEscYmeugJymevN5Z83kw=","aguieA1B6xSLU8M66hRw1jEscYmeugJymevN5Z83kw=","","สวยสว่าง","","0","1","2019-12-06","en"
"7T7Eryu3zrMp3EkC5Ub5RlBLcqwkDkw6by4ruobvo=","7T7Eryu3zrMp3EkC5Ub5RlBLcqwkDkw6by4ruobvo=","7T7Eryu3zrMp3EkC5Ub5RlBLcqwkDkw6by4ruobvo=","","","","0","0","2019-12-24","en"
"1Iae0qSxp9Ev86VAcODwKmH7mKiSiZ8cddzyGyOVrw=","1Iae0qSxp9Ev86VAcODwKmH7mKiSiZ8cddzyGyOVrw=","1Iae0qSxp9Ev86VAcODwKmH7mKiSiZ8cddzyGyOVrw=","","","","3","33","2019-12-03","th"
"XtxqSeDStG6UggT+wPacWJUhzLpdxLBNCYU6Qtoln8=","XtxqSeDStG6UggT+wPacWJUhzLpdxLBNCYU6Qtoln8=","XtxqSeDStG6UggT+wPacWJUhzLpdxLBNCYU6Qtoln8=","","","","2","14","2019-12-08","en"
"1QZxtp4FKAM4hRNyS9+NBbMt4D8Rhja4w6utiVz3dcg=","1QZxtp4FKAM4hRNyS9+NBbMt4D8Rhja4w6utiVz3dcg=","1QZxtp4FKAM4hRNyS9+NBbMt4D8Rhja4w6utiVz3dcg=","","","","0","13","2020-01-14","th"
"l16fBHJ7VwqJyuquasUIB25p9wRwSPvnJw87Nf1wRtg=","l16fBHJ7VwqJyuquasUIB25p9wRwSPvnJw87Nf1wRtg=","l16fBHJ7VwqJyuquasUIB25p9wRwSPvnJw87Nf1wRtg=","","","","5","28","2020-01-08","th"
"i5een25nB1x29qNnvv5pRMv5r0xK2Jp9A9UrFtNBtFo=","i5een25nB1x29qNnvv5pRMv5r0xK2Jp9A9UrFtNBtFo=","i5een25nB1x29qNnvv5pRMv5r0xK2Jp9A9UrFtNBtFo=","","","","1","4","2020-01-09","en"
"GVzPKKlmTwrE9HPjvMkMTJWTwkgv3X73wZVyC1WECJc=","GVzPKKlmTwrE9HPjvMkMTJWTwkgv3X73wZVyC1WECJc=","GVzPKKlmTwrE9HPjvMkMTJWTwkgv3X73wZVyC1WECJc=","","","","0","4","2020-01-13","en"
"gPGZlMEltKjlW0mJNw+PeBf8QiwbIaYWIQtSaPlgw=","gPGZlMEltKjlW0mJNw+PeBf8QiwbIaYWIQtSaPlgw=","gPGZlMEltKjlW0mJNw+PeBf8QiwbIaYWIQtSaPlgw=","","","","0","0","2019-12-07","en"
"s+1STJBvcj2SRftRY7dE7fX6KayKcciqdP8YbJBZIYA=","s+1STJBvcj2SRftRY7dE7fX6KayKcciqdP8YbJBZIYA=","s+1STJBvcj2SRftRY7dE7fX6KayKcciqdP8YbJBZIYA=","","-","","0","4","2020-02-20","en"
"BDWTcVgE5OS0J41ziOZ6J4pGJ4dmk3vzQXmgDvWP6g=","BDWTcVgE5OS0J41ziOZ6J4pGJ4dmk3vzQXmgDvWP6g=","BDWTcVgE5OS0J41ziOZ6J4pGJ4dmk3vzQXmgDvWP6g=","","","","0","2","2020-01-13","en"
"6gI1q9iw5i+CgHmWieI7QnXCVvEWR2syW01J5J0GdY=","6gI1q9iw5i+CgHmWieI7QnXCVvEWR2syW01J5J0GdY=","6gI1q9iw5i+CgHmWieI7QnXCVvEWR2syW01J5J0GdY=","","","","0","0","2019-12-07","en"
"iIuVqxb51vtj4YeG9XYWDEim017tXjwTzL8qSxO+SLE=","iIuVqxb51vtj4YeG9XYWDEim017tXjwTzL8qSxO+SLE=","iIuVqxb51vtj4YeG9XYWDEim017tXjwTzL8qSxO+SLE=","","","","0","19","2019-12-08","en"
"HWPWEX0ADkj9zzElpLoVno0zreeoF9smFzOldMeKfQ0=","HWPWEX0ADkj9zzElpLoVno0zreeoF9smFzOldMeKfQ0=","HWPWEX0ADkj9zzElpLoVno0zreeoF9smFzOldMeKfQ0=","","Super Social","","0","2","2020-01-09","en"
"VPQW+QvWZeT6FWkUD1dwbk4cf2JbNYrJX5LzGOWQngg=","VPQW+QvWZeT6FWkUD1dwbk4cf2JbNYrJX5LzGOWQngg=","VPQW+QvWZeT6FWkUD1dwbk4cf2JbNYrJX5LzGOWQngg=","","","","0","6","2020-01-31","en"
"lNTFDY4Vf0yxoTmEKci2JiTQ1Tknwd0HCiPgZ0U6g=","lNTFDY4Vf0yxoTmEKci2JiTQ1Tknwd0HCiPgZ0U6g=","lNTFDY4Vf0yxoTmEKci2JiTQ1Tknwd0HCiPgZ0U6g=","","","","0","0","2019-12-09","en"
"YPRjbKMPdokRVrvGaIuNvJPyzgNfBsf3chHrgcmUdkM=","YPRjbKMPdokRVrvGaIuNvJPyzgNfBsf3chHrgcmUdkM=","YPRjbKMPdokRVrvGaIuNvJPyzgNfBsf3chHrgcmUdkM=","","","","0","0","2020-01-15","en"
"C1Fui7cqg23zcJLf+mXattnqoLOG5pD97gCIeymal88=","C1Fui7cqg23zcJLf+mXattnqoLOG5pD97gCIeymal88=","C1Fui7cqg23zcJLf+mXattnqoLOG5pD97gCIeymal88=","","เกษตรกร รับจ้างทั่วไป","","0","14","2019-11-05","en"
"g0nRWfm2hXg4rZaGNZy1VnlINammLivutiQwCcbBhcw=","g0nRWfm2hXg4rZaGNZy1VnlINammLivutiQwCcbBhcw=","g0nRWfm2hXg4rZaGNZy1VnlINammLivutiQwCcbBhcw=","","","","1","7","2019-12-24","th"
"VUlszAZQfwYFyvkienHNS3n+jNtuHD4k5cn9zqzgSfM=","VUlszAZQfwYFyvkienHNS3n+jNtuHD4k5cn9zqzgSfM=","VUlszAZQfwYFyvkienHNS3n+jNtuHD4k5cn9zqzgSfM=","","joke sure sure","","0","9","2020-01-14","en"
"JyIzK5Y0gRWGSONqEEudDyZRwcjwbPziGAgjCbS0zCc=","JyIzK5Y0gRWGSONqEEudDyZRwcjwbPziGAgjCbS0zCc=","JyIzK5Y0gRWGSONqEEudDyZRwcjwbPziGAgjCbS0zCc=","","","","0","11","2019-12-08","en"
"tiDqvCVvjVwzD1TGJnRs15wiR7mUMmXk7pnOXoc27jo=","tiDqvCVvjVwzD1TGJnRs15wiR7mUMmXk7pnOXoc27jo=","tiDqvCVvjVwzD1TGJnRs15wiR7mUMmXk7pnOXoc27jo=","","","","1","17","2020-01-13","en"
"Zuv+itfJbLG+3Z4yVJah837eKVJsMrWjDxAMhJvbzrE=","Zuv+itfJbLG+3Z4yVJah837eKVJsMrWjDxAMhJvbzrE=","Zuv+itfJbLG+3Z4yVJah837eKVJsMrWjDxAMhJvbzrE=","","","","0","3","2020-01-14","en"
"HuIy91oP2WKHq26e0++kxWZxaDt0MqadZy2TTqgETuA=","HuIy91oP2WKHq26e0++kxWZxaDt0MqadZy2TTqgETuA=","HuIy91oP2WKHq26e0++kxWZxaDt0MqadZy2TTqgETuA=","","","","0","3","2020-01-13","en"
"DGU8qPS8sMgwu056R+WieZ9NDy61XJQu2TZ9+izXEso=","DGU8qPS8sMgwu056R+WieZ9NDy61XJQu2TZ9+izXEso=","DGU8qPS8sMgwu056R+WieZ9NDy61XJQu2TZ9+izXEso=","","รักชาติดั่งชีวิต ไม่คิดเนรคุณแผ่นดินเกิด","","12","140","2019-11-04","th"
"XNSn02LQVWsyFo2o6dv5m4SfpvCC9i8gs2yyN5N7L4=","XNSn02LQVWsyFo2o6dv5m4SfpvCC9i8gs2yyN5N7L4=","XNSn02LQVWsyFo2o6dv5m4SfpvCC9i8gs2yyN5N7L4=","","","","1","18","2019-12-18","th"
"bIK5TsLxihPX6aLruEddaZYrwSsZB6mbrT1AWLmzo=","bIK5TsLxihPX6aLruEddaZYrwSsZB6mbrT1AWLmzo=","bIK5TsLxihPX6aLruEddaZYrwSsZB6mbrT1AWLmzo=","","","","0","0","2020-01-13","en"
"V9NbvQJFfJ2T9J9ex9ZLVUaXzqLCVgEffSTzSEpl5Y=","V9NbvQJFfJ2T9J9ex9ZLVUaXzqLCVgEffSTzSEpl5Y=","V9NbvQJFfJ2T9J9ex9ZLVUaXzqLCVgEffSTzSEpl5Y=","","","","1","26","2020-01-09","th"
"h1Ka4Wy3ASgvWFSkxbXGQhHUjGMDApsQ6JrSOoVtvy0=","h1Ka4Wy3ASgvWFSkxbXGQhHUjGMDApsQ6JrSOoVtvy0=","h1Ka4Wy3ASgvWFSkxbXGQhHUjGMDApsQ6JrSOoVtvy0=","","","","8","106","2019-12-07","en"
"1yjCroHPWjHTuxb77RfftC8IKJEoJqYiuNZpfDIOkOI=","1yjCroHPWjHTuxb77RfftC8IKJEoJqYiuNZpfDIOkOI=","1yjCroHPWjHTuxb77RfftC8IKJEoJqYiuNZpfDIOkOI=","","","","0","22","2019-07-11","en"
"u0L0+gDGX7zfL5mUWWyXH2NGsMJUklSCbN5XYIQzDIs=","u0L0+gDGX7zfL5mUWWyXH2NGsMJUklSCbN5XYIQzDIs=","u0L0+gDGX7zfL5mUWWyXH2NGsMJUklSCbN5XYIQzDIs=","ประเทศไทย","ชอบเที่ยว","","1","0","2019-12-06","en"
"jyaaYzzz8iiYyoPpJfYd7Aelw39bku+coHfoPph+Fnk=","jyaaYzzz8iiYyoPpJfYd7Aelw39bku+coHfoPph+Fnk=","jyaaYzzz8iiYyoPpJfYd7Aelw39bku+coHfoPph+Fnk=","","","","2","62","2016-09-26","th"
"HDIKGHyHhJ4aDI4EJRtmJ+0hkZrQ0chbWS6JOxQuu8=","HDIKGHyHhJ4aDI4EJRtmJ+0hkZrQ0chbWS6JOxQuu8=","HDIKGHyHhJ4aDI4EJRtmJ+0hkZrQ0chbWS6JOxQuu8=","","","","0","1","2019-12-15","th"
"nEH2ryJPE0UU56vve9cPxuFlrAvPrFcVPuNWTnd5I=","nEH2ryJPE0UU56vve9cPxuFlrAvPrFcVPuNWTnd5I=","nEH2ryJPE0UU56vve9cPxuFlrAvPrFcVPuNWTnd5I=","","","","0","0","2020-01-13","en"
"Uz33Y1eCcyVfWnW6EnzNlKAAefgdndVvwvE3SICNxk=","Uz33Y1eCcyVfWnW6EnzNlKAAefgdndVvwvE3SICNxk=","Uz33Y1eCcyVfWnW6EnzNlKAAefgdndVvwvE3SICNxk=","","","","0","7","2020-01-13","en"
"C0+feUIGkaiwR5jOzgBA4nS7LnjElGmbBSTVOBW3h4=","C0+feUIGkaiwR5jOzgBA4nS7LnjElGmbBSTVOBW3h4=","C0+feUIGkaiwR5jOzgBA4nS7LnjElGmbBSTVOBW3h4=","","","","0","2","2019-11-22","th"
"AWYPODGQvjBrw4KE6KPdSCi8TvWoAUrJWW+FGJDoM8=","AWYPODGQvjBrw4KE6KPdSCi8TvWoAUrJWW+FGJDoM8=","AWYPODGQvjBrw4KE6KPdSCi8TvWoAUrJWW+FGJDoM8=","","","","2","10","2020-02-03","th"
"PmVfV7dgp2ashUgVgbjddfreYTktZRFPMJsmcDxP9k=","PmVfV7dgp2ashUgVgbjddfreYTktZRFPMJsmcDxP9k=","PmVfV7dgp2ashUgVgbjddfreYTktZRFPMJsmcDxP9k=","","","","0","1","2020-01-09","en"
"71fqNbaUiwCbBUFuJ6EfAKuw5FsDjoeacCywB+WAXc=","71fqNbaUiwCbBUFuJ6EfAKuw5FsDjoeacCywB+WAXc=","71fqNbaUiwCbBUFuJ6EfAKuw5FsDjoeacCywB+WAXc=","","","","66","79","2019-12-09","en"
"NyvSs6Wg04tT5DANize2q5Nw078vX48JcV4g8qF0540=","NyvSs6Wg04tT5DANize2q5Nw078vX48JcV4g8qF0540=","NyvSs6Wg04tT5DANize2q5Nw078vX48JcV4g8qF0540=","","","","0","0","2019-12-08","en"
"5eS158DDytnfeAEFHcmvXj8eW8UEsr7kQC92gvvImJg=","5eS158DDytnfeAEFHcmvXj8eW8UEsr7kQC92gvvImJg=","5eS158DDytnfeAEFHcmvXj8eW8UEsr7kQC92gvvImJg=","","","","0","9","2020-01-13","th"
"a0hTNC1dP5WcI9JtVhsP5szpNTH47qv6xUr7MtSs5Y=","a0hTNC1dP5WcI9JtVhsP5szpNTH47qv6xUr7MtSs5Y=","a0hTNC1dP5WcI9JtVhsP5szpNTH47qv6xUr7MtSs5Y=","","บาร์ บาร์","","0","2","2020-02-21","en"
"zwIWeeWH24uatdMBxxwbKzVuZsaPl2eb5jvZwOo70s=","zwIWeeWH24uatdMBxxwbKzVuZsaPl2eb5jvZwOo70s=","zwIWeeWH24uatdMBxxwbKzVuZsaPl2eb5jvZwOo70s=","","","","0","11","2020-01-14","th"
"8zrGRugusO0C+eJH1Fu44UBVd9C4Zq8buB9V8Zpi9Q=","8zrGRugusO0C+eJH1Fu44UBVd9C4Zq8buB9V8Zpi9Q=","8zrGRugusO0C+eJH1Fu44UBVd9C4Zq8buB9V8Zpi9Q=","","","","0","24","2019-03-04","th"
"1CR6CeUHS3lcLGK0gaEedvH4LEYEQVixUG3Hld93rc=","1CR6CeUHS3lcLGK0gaEedvH4LEYEQVixUG3Hld93rc=","1CR6CeUHS3lcLGK0gaEedvH4LEYEQVixUG3Hld93rc=","","","","0","0","2019-12-08","en"
"TZzUYOnXxhw8CSDeMc+zr6ak6lFm0OdPYJb8SqgJ9r8=","TZzUYOnXxhw8CSDeMc+zr6ak6lFm0OdPYJb8SqgJ9r8=","TZzUYOnXxhw8CSDeMc+zr6ak6lFm0OdPYJb8SqgJ9r8=","","","","0","0","2019-12-08","en"
"yAYcceeb4DgybXrIjuTcnEc7eRY3IgGTBXA7yTGadM=","yAYcceeb4DgybXrIjuTcnEc7eRY3IgGTBXA7yTGadM=","yAYcceeb4DgybXrIjuTcnEc7eRY3IgGTBXA7yTGadM=","","","","0","0","2019-12-08","en"
"4gAMTTYonwYgHPJ2gV15s4MqWqVCgmrmPDBonkblQ=","4gAMTTYonwYgHPJ2gV15s4MqWqVCgmrmPDBonkblQ=","4gAMTTYonwYgHPJ2gV15s4MqWqVCgmrmPDBonkblQ=","","","","0","0","2019-12-09","en"
"7E+MBhM65kpSgedelulL7TfxDMEuaUDxdtRGDaa28qQ=","7E+MBhM65kpSgedelulL7TfxDMEuaUDxdtRGDaa28qQ=","7E+MBhM65kpSgedelulL7TfxDMEuaUDxdtRGDaa28qQ=","","","","0","5","2019-12-08","en"
"GUhO6JGKXqFhTgVWbUBuuXwcdxUxCt+pBRwlDnP70=","GUhO6JGKXqFhTgVWbUBuuXwcdxUxCt+pBRwlDnP70=","GUhO6JGKXqFhTgVWbUBuuXwcdxUxCt+pBRwlDnP70=","","","","49","71","2019-12-09","th"
"pM8HWb3KsfzabZSgMsC+9fIrn+Sswhv8+zMfZoVTeU=","pM8HWb3KsfzabZSgMsC+9fIrn+Sswhv8+zMfZoVTeU=","pM8HWb3KsfzabZSgMsC+9fIrn+Sswhv8+zMfZoVTeU=","","","","0","10","2020-01-13","th"
"NbzuvcE4mq3PE6r12tZwSKf02kCTSmZDywG4ywStc08=","NbzuvcE4mq3PE6r12tZwSKf02kCTSmZDywG4ywStc08=","NbzuvcE4mq3PE6r12tZwSKf02kCTSmZDywG4ywStc08=","","im car","","9","82","2020-01-13","en"
